switch,inport,outport,src[eth],src_mac_addr(arp),dst[eth],dst_mac_addr(arp),src[arp],dst[arp],opcode,packet_in_count,Protocol,Pkt loss,rtt (avg),total_time,label,pkt_size
1,6,4294967291,00:f4:70:26:b5:01,00:14:5e:f0:29:86,ff:ff:ff:ff:ff:ff,00:c7:6d:e2:1c:08,10.0.0.179,10.0.0.178,1,1528,0,9,51,277402,0,1484
7,7,4294967291,00:9a:71:54:b4:3b,00:56:b9:b7:e8:42,ff:ff:ff:ff:ff:ff,00:12:79:1a:a3:ac,10.0.0.128,10.0.0.160,1,1982,2,2,24,113649,1,1042
6,9,4294967291,00:ff:dd:40:12:80,00:52:50:5e:b4:6b,ff:ff:ff:ff:ff:ff,00:2e:1b:1d:e7:a7,10.0.0.232,10.0.0.182,2,1880,1,7,30,189073,0,1484
6,6,4294967291,00:92:71:49:cf:fa,00:e5:5b:73:c5:0d,ff:ff:ff:ff:ff:ff,00:98:3f:5a:60:16,10.0.0.112,10.0.0.50,1,1974,0,2,7,172195,0,1484
3,3,4294967291,00:67:31:02:b2:03,00:a7:f3:09:1b:ea,ff:ff:ff:ff:ff:ff,00:cd:60:1e:dc:e9,10.0.0.137,10.0.0.161,2,1014,2,8,43,281639,0,1484
7,7,4294967291,00:ba:af:c5:70:3d,00:27:44:41:d9:ee,ff:ff:ff:ff:ff:ff,00:17:5d:5c:02:97,10.0.0.118,10.0.0.152,1,1100,2,5,98,143037,0,1484
4,7,4294967291,00:bd:94:43:58:df,00:6f:7f:5a:9b:da,ff:ff:ff:ff:ff:ff,00:05:ef:b0:ed:98,10.0.0.184,10.0.0.171,1,1167,2,6,21,220771,1,780
8,8,4294967291,00:ae:fd:06:e0:96,00:73:18:ad:2e:87,ff:ff:ff:ff:ff:ff,00:68:e8:33:62:9b,10.0.0.100,10.0.0.161,2,1370,1,2,63,194771,0,1484
4,2,4294967291,00:34:29:ea:4a:34,00:34:1a:3c:e5:aa,ff:ff:ff:ff:ff:ff,00:f0:bc:a6:8e:85,10.0.0.178,10.0.0.43,2,1588,1,4,49,138282,0,1484
7,3,4294967291,00:5f:c0:21:59:e9,00:5c:9f:6f:f7:73,ff:ff:ff:ff:ff:ff,00:25:15:8a:ea:b7,10.0.0.163,10.0.0.140,1,1669,0,4,80,126572,0,1484
10,2,4294967291,00:6a:f0:5e:e7:08,00:5c:8e:23:3f:bc,ff:ff:ff:ff:ff:ff,00:0b:b8:be:7f:40,10.0.0.199,10.0.0.202,2,1390,2,8,93,198969,0,1484
2,8,4294967291,00:aa:16:43:2b:52,00:c7:84:87:ea:1b,ff:ff:ff:ff:ff:ff,00:fc:da:dd:71:86,10.0.0.110,10.0.0.111,2,1703,2,6,6,200332,1,1186
10,1,4294967291,00:06:e1:14:cf:8a,00:76:b9:44:97:bd,ff:ff:ff:ff:ff:ff,00:96:eb:cb:8f:fc,10.0.0.230,10.0.0.185,1,1441,0,4,64,241951,0,1484
9,1,4294967291,00:aa:1b:cc:28:6a,00:f1:7f:93:03:ca,ff:ff:ff:ff:ff:ff,00:08:5c:f1:ea:69,10.0.0.110,10.0.0.236,2,1389,2,4,89,284022,0,1484
9,8,4294967291,00:63:d2:fc:e5:dc,00:4d:95:14:6b:9c,ff:ff:ff:ff:ff:ff,00:34:35:c5:8a:d9,10.0.0.223,10.0.0.137,1,1696,1,8,50,254488,0,1484
6,6,4294967291,00:93:5c:0c:8f:3c,00:6c:a9:90:e0:62,ff:ff:ff:ff:ff:ff,00:17:b9:46:12:57,10.0.0.153,10.0.0.18,2,1287,0,1,85,166229,0,1484
4,5,4294967291,00:c7:1f:b8:f5:63,00:02:a0:3f:23:de,ff:ff:ff:ff:ff:ff,00:9c:4c:8e:d0:c4,10.0.0.128,10.0.0.105,2,1600,2,5,3,283422,1,500
3,2,4294967291,00:fb:35:9b:95:4b,00:26:25:b1:aa:3f,ff:ff:ff:ff:ff:ff,00:2b:09:42:4e:a8,10.0.0.34,10.0.0.42,1,1750,1,2,38,130890,0,1484
5,7,4294967291,00:a6:90:ed:d9:f3,00:c4:35:7c:d0:1f,ff:ff:ff:ff:ff:ff,00:db:42:1b:0a:d7,10.0.0.141,10.0.0.127,2,1235,2,0,57,217002,0,1484
8,5,4294967291,00:e8:32:56:a4:d8,00:17:bf:ab:e3:ee,ff:ff:ff:ff:ff:ff,00:9f:9f:06:57:c3,10.0.0.72,10.0.0.36,1,1283,2,6,51,261598,0,1484
1,6,4294967291,00:09:74:8f:31:32,00:7f:ed:59:d3:0a,ff:ff:ff:ff:ff:ff,00:8e:8a:66:c4:1c,10.0.0.154,10.0.0.92,2,1558,0,10,23,120710,0,1484
3,7,4294967291,00:eb:43:83:e7:70,00:b5:70:a7:51:1a,ff:ff:ff:ff:ff:ff,00:dd:1d:cc:90:76,10.0.0.17,10.0.0.49,1,1545,1,1,35,291481,1,664
3,6,4294967291,00:d7:ce:38:c2:3b,00:52:75:b9:4a:6f,ff:ff:ff:ff:ff:ff,00:3d:13:3e:8d:f1,10.0.0.189,10.0.0.144,1,1761,2,0,37,100816,0,1484
10,4,4294967291,00:13:62:5e:78:81,00:d6:bd:7c:93:20,ff:ff:ff:ff:ff:ff,00:68:be:e6:c7:99,10.0.0.101,10.0.0.27,2,1255,0,10,82,171030,0,1484
10,1,4294967291,00:bf:46:ef:c7:be,00:7b:79:35:f3:29,ff:ff:ff:ff:ff:ff,00:80:cb:a7:28:ec,10.0.0.81,10.0.0.30,2,1626,2,2,24,138349,0,1484
5,10,4294967291,00:02:17:af:16:ac,00:d7:05:e3:16:2b,ff:ff:ff:ff:ff:ff,00:35:a1:fa:33:7b,10.0.0.101,10.0.0.183,1,1686,0,4,85,131673,0,1484
7,5,4294967291,00:0a:4a:42:6a:ef,00:25:62:86:1e:64,ff:ff:ff:ff:ff:ff,00:85:9f:21:f2:69,10.0.0.40,10.0.0.191,1,1784,2,6,99,263472,1,616
1,4,4294967291,00:e1:e7:96:92:eb,00:38:a6:20:9a:84,ff:ff:ff:ff:ff:ff,00:ff:26:04:1c:68,10.0.0.55,10.0.0.39,1,1866,2,3,35,175200,0,1484
6,2,4294967291,00:70:c3:b7:dc:96,00:fc:b1:ad:d7:ea,ff:ff:ff:ff:ff:ff,00:b4:4a:69:00:b8,10.0.0.140,10.0.0.176,1,1479,0,9,21,196352,0,1484
5,6,4294967291,00:e8:62:e7:d6:c7,00:73:34:89:a5:2d,ff:ff:ff:ff:ff:ff,00:5f:db:6c:71:88,10.0.0.22,10.0.0.155,2,1887,2,2,73,215080,0,1484
8,1,4294967291,00:4f:51:8c:dc:4e,00:99:cb:4d:32:5b,ff:ff:ff:ff:ff:ff,00:94:c6:86:ee:dd,10.0.0.162,10.0.0.137,1,1508,1,6,4,138915,0,1484
9,9,4294967291,00:37:22:33:f9:0d,00:3e:e4:a9:30:db,ff:ff:ff:ff:ff:ff,00:d3:7b:d9:5a:a7,10.0.0.232,10.0.0.225,2,1029,1,9,14,238934,1,1283
8,8,4294967291,00:10:ff:21:0e:d7,00:c9:23:76:3d:53,ff:ff:ff:ff:ff:ff,00:31:e6:b5:dd:97,10.0.0.56,10.0.0.243,2,1670,2,1,10,198743,0,1484
1,3,4294967291,00:2c:cf:69:70:8a,00:1c:7a:ab:7e:9f,ff:ff:ff:ff:ff:ff,00:78:64:a8:f2:ba,10.0.0.113,10.0.0.80,2,1785,0,10,28,176512,0,1484
5,9,4294967291,00:72:b4:e7:af:55,00:d3:24:c9:9f:1d,ff:ff:ff:ff:ff:ff,00:18:fa:a2:ce:53,10.0.0.138,10.0.0.87,1,1920,2,4,38,189039,0,1484
9,5,4294967291,00:80:07:cb:cc:2f,00:d3:43:31:6f:9b,ff:ff:ff:ff:ff:ff,00:7d:23:fc:ac:57,10.0.0.94,10.0.0.224,1,1895,2,9,89,199045,0,1484
4,5,4294967291,00:21:e2:4b:57:c8,00:6e:23:77:45:c8,ff:ff:ff:ff:ff:ff,00:a8:7f:59:2c:db,10.0.0.250,10.0.0.108,2,1714,1,10,76,262353,1,1409
4,10,4294967291,00:8a:d9:9d:fe:6f,00:aa:a7:1f:e4:0a,ff:ff:ff:ff:ff:ff,00:2d:72:b6:88:65,10.0.0.1,10.0.0.205,2,1174,1,1,33,129871,0,1232
3,9,4294967291,00:04:cf:ce:41:85,00:09:71:c5:9a:fc,ff:ff:ff:ff:ff:ff,00:4c:4a:f4:f3:08,10.0.0.1,10.0.0.84,2,1512,2,6,72,129871,0,643
3,5,4294967291,00:29:3a:3b:98:1d,00:84:0c:22:7d:1d,ff:ff:ff:ff:ff:ff,00:65:09:99:35:bf,10.0.0.1,10.0.0.189,2,1904,0,8,57,129871,0,1008
1,4,4294967291,00:c6:ad:28:6e:0e,00:3b:0f:37:ce:15,ff:ff:ff:ff:ff:ff,00:bd:21:76:cc:59,10.0.0.1,10.0.0.100,1,1267,0,9,63,129871,0,1087
5,5,4294967291,00:f0:69:37:78:5b,00:04:ce:61:a0:ca,ff:ff:ff:ff:ff:ff,00:d0:b5:fc:c3:46,10.0.0.127,10.0.0.11,2,1429,0,5,39,195802,1,1156
4,9,4294967291,00:58:b0:bd:46:91,00:d6:1f:49:be:b2,ff:ff:ff:ff:ff:ff,00:be:84:03:ee:92,10.0.0.1,10.0.0.111,1,1124,1,6,28,129871,0,762
2,5,4294967291,00:26:ec:d0:20:44,00:1c:4c:6f:34:fc,ff:ff:ff:ff:ff:ff,00:76:a4:a9:67:d4,10.0.0.1,10.0.0.166,2,1580,0,1,73,129871,0,1041
10,10,4294967291,00:c3:04:e1:2a:d2,00:3f:ea:be:56:34,ff:ff:ff:ff:ff:ff,00:45:4a:3a:eb:8e,10.0.0.1,10.0.0.192,2,1957,0,7,11,129871,0,1440
7,1,4294967291,00:21:5e:21:c1:a5,00:b8:1c:b8:d3:f6,ff:ff:ff:ff:ff:ff,00:91:5b:10:6e:3d,10.0.0.1,10.0.0.192,2,1622,2,10,61,129871,0,720
10,9,4294967291,00:d7:b2:48:9f:97,00:32:3d:23:7a:e8,ff:ff:ff:ff:ff:ff,00:4c:b0:3c:25:dc,10.0.0.203,10.0.0.15,2,1279,0,2,13,288989,1,1291
4,8,4294967291,00:c9:f7:8e:18:c6,00:fd:3a:cc:99:51,ff:ff:ff:ff:ff:ff,00:b2:7e:70:f5:52,10.0.0.1,10.0.0.140,1,1481,0,4,38,129871,0,711
4,1,4294967291,00:84:10:14:f1:c8,00:1f:3a:d9:75:00,ff:ff:ff:ff:ff:ff,00:6e:1d:e5:5a:b7,10.0.0.1,10.0.0.172,1,1938,2,4,47,129871,0,1203
4,2,4294967291,00:7e:f8:cd:3a:19,00:7f:11:49:c8:4a,ff:ff:ff:ff:ff:ff,00:55:08:46:4f:88,10.0.0.1,10.0.0.89,1,1468,1,3,99,129871,0,1488
6,6,4294967291,00:2e:37:87:fb:ed,00:e2:5c:06:ff:e9,ff:ff:ff:ff:ff:ff,00:99:bb:bd:21:5e,10.0.0.1,10.0.0.114,1,1414,0,2,7,129871,0,1259
1,8,4294967291,00:49:3d:9b:9e:6e,00:b6:dd:88:fb:4d,ff:ff:ff:ff:ff:ff,00:44:53:8e:2a:7a,10.0.0.171,10.0.0.192,2,1810,1,1,74,237307,1,848
6,10,4294967291,00:00:6c:87:71:28,00:5a:2f:52:ec:0e,ff:ff:ff:ff:ff:ff,00:81:cb:7e:50:c6,10.0.0.1,10.0.0.91,2,1383,0,1,84,129871,0,999
3,3,4294967291,00:fa:21:29:92:9e,00:23:b9:bc:db:79,ff:ff:ff:ff:ff:ff,00:b9:12:a8:89:80,10.0.0.1,10.0.0.248,1,1939,0,3,8,129871,0,626
9,5,4294967291,00:11:8a:ab:fa:42,00:9a:b9:41:e3:07,ff:ff:ff:ff:ff:ff,00:d1:e3:a8:eb:78,10.0.0.1,10.0.0.210,1,1110,1,10,46,129871,0,627
9,7,4294967291,00:d6:4c:0a:9c:e4,00:d0:c2:af:f2:7f,ff:ff:ff:ff:ff:ff,00:eb:d6:b3:73:42,10.0.0.1,10.0.0.157,2,1193,2,0,33,129871,0,1105
3,1,4294967291,00:c5:97:2c:48:e0,00:5d:7b:70:85:ba,ff:ff:ff:ff:ff:ff,00:8e:40:18:64:ac,10.0.0.100,10.0.0.110,1,1285,2,0,36,212418,1,979
10,6,4294967291,00:59:d3:d4:58:f3,00:c5:00:41:7a:92,ff:ff:ff:ff:ff:ff,00:ec:c8:61:4f:59,10.0.0.1,10.0.0.187,2,1670,2,5,85,129871,0,749
5,2,4294967291,00:08:0e:55:25:1f,00:85:9d:f3:2e:22,ff:ff:ff:ff:ff:ff,00:b5:4b:b6:82:11,10.0.0.1,10.0.0.221,2,1106,1,2,93,129871,0,1281
3,5,4294967291,00:f0:5f:df:52:46,00:e7:c6:21:fb:fc,ff:ff:ff:ff:ff:ff,00:03:fa:c0:6b:6e,10.0.0.1,10.0.0.234,1,1134,2,10,14,129871,0,521
8,8,4294967291,00:a3:89:de:6b:56,00:bc:2f:94:23:4d,ff:ff:ff:ff:ff:ff,00:17:2c:a2:d8:3a,10.0.0.1,10.0.0.88,1,1923,2,5,44,129871,0,500
6,6,4294967291,00:15:5c:6b:66:1f,00:18:34:b1:29:4a,ff:ff:ff:ff:ff:ff,00:4d:fd:64:16:3f,10.0.0.243,10.0.0.153,1,1489,0,1,69,201630,1,792
3,2,4294967291,00:6b:1b:a5:ae:de,00:24:8b:f2:e8:d3,ff:ff:ff:ff:ff:ff,00:a7:06:e5:5b:b1,10.0.0.1,10.0.0.141,1,1198,0,0,73,129871,0,1414
4,4,4294967291,00:7e:28:37:1b:23,00:52:a9:a9:bc:ac,ff:ff:ff:ff:ff:ff,00:e8:40:96:ea:94,10.0.0.1,10.0.0.134,2,1326,1,6,8,129871,0,839
3,5,4294967291,00:59:ea:6e:ff:c6,00:d4:52:c1:44:3e,ff:ff:ff:ff:ff:ff,00:b8:24:85:79:17,10.0.0.1,10.0.0.3,2,1850,2,3,22,129871,0,952
7,7,4294967291,00:8d:0d:a9:bd:83,00:b1:d0:e0:b7:d8,ff:ff:ff:ff:ff:ff,00:ac:5b:7c:fe:cc,10.0.0.1,10.0.0.219,2,1953,0,4,88,129871,0,1451
10,3,4294967291,00:72:2c:ea:f2:49,00:c9:47:01:b6:ee,ff:ff:ff:ff:ff:ff,00:99:b6:81:2b:69,10.0.0.160,10.0.0.216,1,1771,0,10,100,250664,1,580
6,7,4294967291,00:ab:7e:6a:03:c5,00:72:17:15:7e:1f,ff:ff:ff:ff:ff:ff,00:03:cf:b5:b9:d4,10.0.0.1,10.0.0.22,1,1554,1,5,52,129871,0,739
9,6,4294967291,00:43:6a:73:96:4c,00:60:54:94:c3:c2,ff:ff:ff:ff:ff:ff,00:c3:8c:2e:29:dd,10.0.0.1,10.0.0.224,2,1149,2,7,9,129871,0,681
7,8,4294967291,00:50:28:34:fa:3c,00:db:db:c2:d2:a1,ff:ff:ff:ff:ff:ff,00:62:2f:ac:02:9c,10.0.0.1,10.0.0.225,1,1677,2,2,89,129871,0,868
7,4,4294967291,00:88:8e:79:7d:e4,00:d5:23:22:0b:00,ff:ff:ff:ff:ff:ff,00:6c:0c:69:d9:90,10.0.0.1,10.0.0.193,1,1206,2,5,83,129871,0,1303
10,7,4294967291,00:17:ff:43:a2:8c,00:bc:30:c1:f7:d2,ff:ff:ff:ff:ff:ff,00:60:c1:32:4a:54,10.0.0.231,10.0.0.9,2,1676,0,4,46,285436,1,567
1,7,4294967291,00:a1:e8:2f:8c:9b,00:3f:89:11:22:78,ff:ff:ff:ff:ff:ff,00:6a:a0:c6:28:a5,10.0.0.1,10.0.0.66,1,1495,2,9,6,129871,0,837
4,2,4294967291,00:eb:ec:e1:23:a3,00:29:81:ca:80:61,ff:ff:ff:ff:ff:ff,00:ec:a3:e3:b9:e1,10.0.0.1,10.0.0.85,2,1755,0,0,37,129871,0,623
4,10,4294967291,00:87:db:eb:fd:24,00:c0:16:5b:31:64,ff:ff:ff:ff:ff:ff,00:c5:a9:6e:bf:a2,10.0.0.1,10.0.0.252,2,1222,2,1,17,129871,0,1490
10,4,4294967291,00:28:e5:e8:9b:c4,00:8b:b8:09:ed:a2,ff:ff:ff:ff:ff:ff,00:ae:ef:fa:b4:5e,10.0.0.1,10.0.0.251,2,1125,2,2,61,129871,0,1290
9,3,4294967291,00:cd:48:50:fd:01,00:b1:04:39:00:38,ff:ff:ff:ff:ff:ff,00:d9:54:95:c9:3d,10.0.0.238,10.0.0.220,1,1584,0,2,21,213190,1,1500
8,9,4294967291,00:0a:4d:0b:f6:32,00:d5:ad:84:75:b0,ff:ff:ff:ff:ff:ff,00:70:ce:48:e3:94,10.0.0.1,10.0.0.57,2,1803,0,10,36,129871,0,1422
7,6,4294967291,00:07:b3:c1:37:54,00:11:0f:56:44:36,ff:ff:ff:ff:ff:ff,00:78:6b:bd:87:56,10.0.0.1,10.0.0.84,1,1437,0,0,40,129871,0,1190
4,2,4294967291,00:64:fc:c7:fe:5c,00:50:7a:3f:ce:aa,ff:ff:ff:ff:ff:ff,00:72:31:33:58:c9,10.0.0.1,10.0.0.187,1,1546,0,10,12,129871,0,1378
8,2,4294967291,00:b9:49:38:35:a4,00:ee:f3:f9:90:5b,ff:ff:ff:ff:ff:ff,00:18:d6:0a:fe:14,10.0.0.1,10.0.0.125,1,1671,1,7,88,129871,0,702
9,8,4294967291,00:a2:d4:2d:83:d9,00:80:d8:61:5e:df,ff:ff:ff:ff:ff:ff,00:70:b2:64:32:ee,10.0.0.158,10.0.0.19,2,1167,0,0,69,138546,1,1138
5,6,4294967291,00:a3:c7:69:6c:b5,00:98:22:27:db:d0,ff:ff:ff:ff:ff:ff,00:d3:3c:89:39:31,10.0.0.1,10.0.0.208,1,1030,2,5,18,129871,0,1076
8,1,4294967291,00:28:16:25:b1:cb,00:53:8f:5f:be:8d,ff:ff:ff:ff:ff:ff,00:87:71:a6:f8:69,10.0.0.1,10.0.0.128,1,1693,2,9,27,129871,0,947
4,2,4294967291,00:4b:40:90:cb:ad,00:e6:1f:73:22:da,ff:ff:ff:ff:ff:ff,00:4f:2c:75:d1:cd,10.0.0.1,10.0.0.128,2,1204,2,1,85,129871,0,1492
6,3,4294967291,00:b4:a6:e1:0c:c9,00:4a:ed:bc:fb:63,ff:ff:ff:ff:ff:ff,00:87:ed:c6:fe:fb,10.0.0.1,10.0.0.110,2,1153,2,2,68,129871,0,1489
2,4,4294967291,00:cc:02:93:0a:28,00:d4:15:f2:f1:40,ff:ff:ff:ff:ff:ff,00:da:5f:eb:95:52,10.0.0.18,10.0.0.237,2,1606,0,10,69,111987,1,1466
5,6,4294967291,00:c5:a9:60:c7:4b,00:90:d6:2d:fc:d5,ff:ff:ff:ff:ff:ff,00:72:9d:f1:fa:1c,10.0.0.1,10.0.0.25,2,1829,1,0,84,129871,0,1346
1,9,4294967291,00:ee:88:24:7e:22,00:fd:10:7b:ba:c8,ff:ff:ff:ff:ff:ff,00:f4:a6:a9:17:fe,10.0.0.1,10.0.0.158,2,1862,0,3,44,129871,0,1262
7,1,4294967291,00:98:47:c4:75:58,00:e2:d8:32:1b:a7,ff:ff:ff:ff:ff:ff,00:ac:6d:a4:c3:e6,10.0.0.1,10.0.0.92,1,1953,0,4,100,129871,0,660
8,1,4294967291,00:87:e2:e1:85:91,00:49:99:cd:69:1e,ff:ff:ff:ff:ff:ff,00:fb:44:5b:15:3f,10.0.0.1,10.0.0.117,1,1440,1,9,18,129871,0,1258
3,7,4294967291,00:62:21:ab:1b:37,00:55:2f:1c:dc:d8,ff:ff:ff:ff:ff:ff,00:70:8b:b1:eb:d7,10.0.0.98,10.0.0.78,1,1548,2,6,23,168157,1,1415
10,2,4294967291,00:46:45:42:2e:01,00:20:8a:c1:d7:9f,ff:ff:ff:ff:ff:ff,00:27:46:f9:69:72,10.0.0.1,10.0.0.28,2,1261,2,5,20,129871,0,736
4,6,4294967291,00:75:f1:ea:44:b5,00:e7:b3:bd:89:32,ff:ff:ff:ff:ff:ff,00:43:26:df:b5:e7,10.0.0.1,10.0.0.181,2,1391,1,0,1,129871,0,726
1,7,4294967291,00:2a:b0:74:94:62,00:39:90:5f:96:6d,ff:ff:ff:ff:ff:ff,00:cd:47:53:fa:1a,10.0.0.1,10.0.0.97,1,1547,2,6,25,129871,0,868
6,3,4294967291,00:52:81:72:38:dc,00:fd:12:04:87:aa,ff:ff:ff:ff:ff:ff,00:9c:9f:ba:1d:f3,10.0.0.1,10.0.0.125,1,1934,1,5,80,129871,0,1371
4,9,4294967291,00:c3:2d:e3:82:c6,00:a1:c5:57:8e:8f,ff:ff:ff:ff:ff:ff,00:29:08:7a:83:2c,10.0.0.93,10.0.0.245,1,1774,1,8,40,288940,1,718
9,6,4294967291,00:bf:60:fa:8a:e2,00:36:32:79:f6:43,ff:ff:ff:ff:ff:ff,00:31:57:f8:92:f6,10.0.0.1,10.0.0.244,1,1050,1,10,14,129871,0,905
8,3,4294967291,00:92:3f:ed:76:2b,00:61:56:75:90:b1,ff:ff:ff:ff:ff:ff,00:f9:8f:28:2a:0c,10.0.0.1,10.0.0.169,2,1581,1,5,37,129871,0,668
7,1,4294967291,00:8f:35:83:bf:d4,00:06:42:cf:4e:fa,ff:ff:ff:ff:ff:ff,00:53:8e:3f:75:b2,10.0.0.1,10.0.0.63,1,1386,0,1,37,129871,0,1452
8,3,4294967291,00:46:05:a9:c8:b6,00:f9:9b:88:de:ca,ff:ff:ff:ff:ff:ff,00:45:d9:f6:3f:2c,10.0.0.1,10.0.0.90,2,1619,2,4,67,129871,0,1062
6,9,4294967291,00:24:d5:16:11:ee,00:24:e2:8c:0b:d5,ff:ff:ff:ff:ff:ff,00:bc:7f:db:39:68,10.0.0.42,10.0.0.146,1,1722,2,1,14,181500,1,532
5,6,4294967291,00:0a:b0:86:85:9e,00:65:18:cf:70:2f,ff:ff:ff:ff:ff:ff,00:66:8c:2b:62:68,10.0.0.1,10.0.0.10,2,1773,2,3,90,129871,0,663
4,10,4294967291,00:b6:f3:c4:39:66,00:8a:5f:cf:fd:4c,ff:ff:ff:ff:ff:ff,00:83:6c:05:a4:3c,10.0.0.1,10.0.0.9,1,1761,0,9,81,129871,0,1500
10,6,4294967291,00:19:fa:c0:a2:af,00:80:d3:a4:8f:3a,ff:ff:ff:ff:ff:ff,00:7e:7b:11:82:c7,10.0.0.1,10.0.0.93,1,1345,2,2,57,129871,0,1029
8,1,4294967291,00:05:57:e2:1b:66,00:f7:06:ac:73:0a,ff:ff:ff:ff:ff:ff,00:1f:10:b8:4a:17,10.0.0.1,10.0.0.51,2,1903,0,1,26,129871,0,643
8,2,4294967291,00:2c:1b:9b:8d:83,00:ae:36:23:a7:d1,ff:ff:ff:ff:ff:ff,00:88:c0:00:ca:ab,10.0.0.241,10.0.0.200,1,1264,2,9,94,277799,1,1284
10,1,4294967291,00:0b:a7:9d:45:cf,00:43:28:7e:14:e9,ff:ff:ff:ff:ff:ff,00:dd:8c:6b:af:fa,10.0.0.1,10.0.0.3,2,1777,1,5,83,129871,0,551
8,2,4294967291,00:cc:95:be:2e:97,00:e4:55:ca:0d:ef,ff:ff:ff:ff:ff:ff,00:b8:e0:f6:71:ce,10.0.0.1,10.0.0.61,1,1775,1,6,80,129871,0,1149
7,10,4294967291,00:77:66:47:24:67,00:7e:3f:41:81:19,ff:ff:ff:ff:ff:ff,00:12:bb:ab:87:95,10.0.0.1,10.0.0.50,2,1807,2,1,24,129871,0,1040
8,4,4294967291,00:86:99:cd:e1:57,00:0a:55:bf:49:4d,ff:ff:ff:ff:ff:ff,00:00:34:f3:23:62,10.0.0.1,10.0.0.185,1,1632,2,3,41,129871,0,1314
2,2,4294967291,00:29:91:d1:1d:17,00:06:eb:ed:23:9f,ff:ff:ff:ff:ff:ff,00:94:92:5c:a4:ad,10.0.0.176,10.0.0.160,1,1818,0,3,27,187134,1,984
3,6,4294967291,00:8e:89:3f:59:ae,00:6f:15:6a:43:83,ff:ff:ff:ff:ff:ff,00:50:64:08:f3:48,10.0.0.1,10.0.0.170,1,1538,2,0,22,129871,0,1152
10,4,4294967291,00:3c:79:5a:7e:d3,00:27:bd:28:23:0c,ff:ff:ff:ff:ff:ff,00:6e:a2:56:80:57,10.0.0.1,10.0.0.40,2,1117,1,0,55,129871,0,606
8,1,4294967291,00:11:08:76:27:70,00:9f:0d:90:b5:52,ff:ff:ff:ff:ff:ff,00:92:4e:57:67:a5,10.0.0.1,10.0.0.80,1,1530,0,8,45,129871,0,1293
7,9,4294967291,00:6b:f8:3a:cf:ea,00:2c:c9:79:0d:0c,ff:ff:ff:ff:ff:ff,00:fb:40:2b:b2:82,10.0.0.1,10.0.0.193,2,1199,0,1,91,129871,0,986
7,8,4294967291,00:a6:4b:16:ed:a3,00:4b:c7:cd:e0:c3,ff:ff:ff:ff:ff:ff,00:e2:c9:2f:c9:f0,10.0.0.9,10.0.0.127,2,1910,0,2,73,175956,1,1150
4,3,4294967291,00:2f:93:d8:25:4a,00:e3:d4:a4:20:d6,ff:ff:ff:ff:ff:ff,00:44:cb:51:5c:ae,10.0.0.1,10.0.0.102,1,1925,1,0,96,129871,0,659
7,7,4294967291,00:bb:20:fd:a9:4f,00:85:1d:59:67:2a,ff:ff:ff:ff:ff:ff,00:07:bc:83:d6:ec,10.0.0.1,10.0.0.248,2,1774,0,6,11,129871,0,1482
3,4,4294967291,00:40:ae:45:f9:62,00:54:61:1e:7e:24,ff:ff:ff:ff:ff:ff,00:3e:59:b7:e9:22,10.0.0.1,10.0.0.14,1,1196,0,7,74,129871,0,1228
6,10,4294967291,00:1b:e2:1f:9b:13,00:42:62:a2:64:ba,ff:ff:ff:ff:ff:ff,00:24:f8:96:5b:a4,10.0.0.1,10.0.0.11,2,1473,1,0,76,129871,0,947
7,5,4294967291,00:64:33:94:cd:64,00:52:1d:14:7f:d4,ff:ff:ff:ff:ff:ff,00:b7:50:ea:30:d4,10.0.0.182,10.0.0.188,2,1007,1,4,22,130613,1,1142
8,4,4294967291,00:a9:60:63:61:50,00:3c:41:1b:c3:ac,ff:ff:ff:ff:ff:ff,00:dc:db:6b:13:b9,10.0.0.1,10.0.0.52,1,1087,2,8,95,129871,0,1180
3,10,4294967291,00:89:58:2a:6e:26,00:4a:80:a5:e9:81,ff:ff:ff:ff:ff:ff,00:48:0e:01:98:f2,10.0.0.1,10.0.0.65,2,1420,0,3,35,129871,0,1210
7,6,4294967291,00:09:85:3e:88:ad,00:10:ec:7d:c8:be,ff:ff:ff:ff:ff:ff,00:6c:bb:d0:62:e5,10.0.0.1,10.0.0.200,1,1866,0,1,24,129871,0,916
9,5,4294967291,00:a4:d0:9f:2e:34,00:1c:72:38:6f:d2,ff:ff:ff:ff:ff:ff,00:28:89:40:2d:8a,10.0.0.1,10.0.0.99,1,1530,0,3,52,129871,0,563
8,6,4294967291,00:21:11:d8:73:99,00:50:09:df:ef:11,ff:ff:ff:ff:ff:ff,00:7c:a3:c6:05:34,10.0.0.164,10.0.0.237,2,1035,1,10,65,100043,1,1430
1,8,4294967291,00:6f:94:65:70:27,00:17:a5:57:92:8a,ff:ff:ff:ff:ff:ff,00:aa:7e:1a:4e:01,10.0.0.1,10.0.0.41,2,1574,2,0,24,129871,0,698
2,4,4294967291,00:e0:e5:97:07:15,00:70:f3:7b:72:c5,ff:ff:ff:ff:ff:ff,00:c3:5f:4f:d8:5e,10.0.0.1,10.0.0.106,2,1726,1,10,48,129871,0,764
10,7,4294967291,00:71:f4:00:75:bc,00:88:3c:f1:e8:72,ff:ff:ff:ff:ff:ff,00:8d:f0:5d:73:74,10.0.0.1,10.0.0.207,1,1720,0,10,94,129871,0,1190
