switch,inport,outport,src[eth],src_mac_addr(arp),dst[eth],dst_mac_addr(arp),src[arp],dst[arp],opcode,packet_in_count,Protocol,Pkt loss,rtt (avg),total_time,label,pkt_size
2,6,4294967291,00:00:00:2b:4c:4c,00:00:00:56:e3:6d,ff:ff:ff:ff:ff:ff,00:00:00:d2:34:5b,10.0.0.224,10.0.0.12,1,5173,0,3,99,302809,1,910
8,5,4294967291,00:00:00:37:be:e8,00:00:00:af:df:a8,ff:ff:ff:ff:ff:ff,00:00:00:1b:e3:c7,10.0.0.229,10.0.0.12,1,5174,0,4,70,367085,1,1298
2,3,4294967291,00:00:00:b3:cc:7c,00:00:00:47:93:7d,ff:ff:ff:ff:ff:ff,00:00:00:96:84:ec,10.0.0.245,10.0.0.12,1,5175,0,1,31,132355,1,1495
3,7,4294967291,00:00:00:0f:35:72,00:00:00:c5:69:1f,ff:ff:ff:ff:ff:ff,00:00:00:2a:b4:3b,10.0.0.189,10.0.0.12,2,5176,1,7,22,392007,1,829
1,2,4294967291,00:00:00:d9:62:7a,00:00:00:a0:fb:ba,ff:ff:ff:ff:ff:ff,00:00:00:7e:f1:6f,10.0.0.217,10.0.0.12,2,5177,0,4,38,197043,1,577
8,7,4294967291,00:00:00:f1:af:d0,00:00:00:c4:d8:af,ff:ff:ff:ff:ff:ff,00:00:00:41:35:b5,10.0.0.84,10.0.0.12,2,5178,0,1,76,388848,1,645
3,4,4294967291,00:00:00:44:ee:c7,00:00:00:6e:ee:1c,ff:ff:ff:ff:ff:ff,00:00:00:44:e4:57,10.0.0.168,10.0.0.12,2,5179,1,6,45,141090,1,1063
5,9,4294967291,00:00:00:c6:5e:a6,00:00:00:42:40:35,ff:ff:ff:ff:ff:ff,00:00:00:11:5a:c0,10.0.0.124,10.0.0.12,2,5180,2,9,26,225644,1,1456
4,8,4294967291,00:00:00:2a:00:3c,00:00:00:52:66:f8,ff:ff:ff:ff:ff:ff,00:00:00:f0:71:b9,10.0.0.215,10.0.0.12,1,5181,2,9,12,254922,1,1025
2,4,4294967291,00:00:00:f0:34:6c,00:00:00:d5:63:07,ff:ff:ff:ff:ff:ff,00:00:00:b9:b5:48,10.0.0.30,10.0.0.12,2,5182,0,6,43,112441,1,976
7,2,4294967291,00:00:00:0b:61:b7,00:00:00:77:99:ed,ff:ff:ff:ff:ff:ff,00:00:00:cf:53:b1,10.0.0.215,10.0.0.12,2,5183,0,6,92,287696,1,1186
7,6,4294967291,00:00:00:57:e2:0d,00:00:00:5c:ec:02,ff:ff:ff:ff:ff:ff,00:00:00:dc:5e:77,10.0.0.191,10.0.0.12,2,5184,1,6,89,195261,1,977
7,3,4294967291,00:00:00:8d:17:95,00:00:00:ef:b0:fb,ff:ff:ff:ff:ff:ff,00:00:00:11:a6:bc,10.0.0.151,10.0.0.12,2,5185,2,9,0,236440,1,1374
1,3,4294967291,00:00:00:9f:c8:9c,00:00:00:20:cf:9b,ff:ff:ff:ff:ff:ff,00:00:00:ba:1b:fc,10.0.0.61,10.0.0.12,1,5186,2,4,33,215158,1,765
8,8,4294967291,00:00:00:5b:86:cf,00:00:00:9f:1f:29,ff:ff:ff:ff:ff:ff,00:00:00:30:66:c6,10.0.0.184,10.0.0.12,1,5187,2,5,81,339700,1,947
2,2,4294967291,00:00:00:0a:34:2f,00:00:00:f9:54:59,ff:ff:ff:ff:ff:ff,00:00:00:d3:8b:a3,10.0.0.188,10.0.0.12,2,5188,0,7,67,199938,1,722
4,3,4294967291,00:00:00:d7:d1:b9,00:00:00:35:25:e7,ff:ff:ff:ff:ff:ff,00:00:00:81:b0:f7,10.0.0.36,10.0.0.12,1,5189,0,5,32,204675,1,1145
8,2,4294967291,00:00:00:f9:6b:87,00:00:00:82:ea:d0,ff:ff:ff:ff:ff:ff,00:00:00:3b:58:48,10.0.0.32,10.0.0.12,2,5190,0,9,90,115359,1,1084
9,9,4294967291,00:00:00:fa:fa:7d,00:00:00:ed:72:53,ff:ff:ff:ff:ff:ff,00:00:00:e2:57:59,10.0.0.80,10.0.0.12,1,5191,0,8,15,390889,1,972
9,8,4294967291,00:00:00:62:bb:b2,00:00:00:f9:fc:64,ff:ff:ff:ff:ff:ff,00:00:00:01:9d:b7,10.0.0.199,10.0.0.12,2,5192,0,1,74,236758,1,1099
4,6,4294967291,00:00:00:a4:f6:14,00:00:00:2d:4c:b4,ff:ff:ff:ff:ff:ff,00:00:00:63:0d:f7,10.0.0.169,10.0.0.12,1,5193,1,6,21,136901,1,1100
9,6,4294967291,00:00:00:90:58:c4,00:00:00:52:1d:77,ff:ff:ff:ff:ff:ff,00:00:00:cd:8c:9a,10.0.0.169,10.0.0.12,2,5194,2,3,8,145609,1,1128
2,5,4294967291,00:00:00:d0:99:f2,00:00:00:dc:87:85,ff:ff:ff:ff:ff:ff,00:00:00:51:71:91,10.0.0.145,10.0.0.12,2,5195,1,9,65,324434,1,755
1,7,4294967291,00:00:00:0d:c5:5d,00:00:00:32:3d:78,ff:ff:ff:ff:ff:ff,00:00:00:8f:1b:24,10.0.0.57,10.0.0.12,2,5196,1,5,62,263667,1,958
1,8,4294967291,00:00:00:3e:c8:00,00:00:00:61:09:f1,ff:ff:ff:ff:ff:ff,00:00:00:08:f9:e3,10.0.0.37,10.0.0.12,1,5197,0,0,11,190456,1,1321
3,5,4294967291,00:00:00:09:20:54,00:00:00:70:5c:79,ff:ff:ff:ff:ff:ff,00:00:00:3e:6c:65,10.0.0.49,10.0.0.12,2,5198,0,8,63,269328,1,1476
3,1,4294967291,00:00:00:d7:9b:0f,00:00:00:af:70:4d,ff:ff:ff:ff:ff:ff,00:00:00:79:48:b4,10.0.0.82,10.0.0.12,2,5199,1,5,74,228915,1,1350
1,5,4294967291,00:00:00:b6:d7:7c,00:00:00:cf:9a:c2,ff:ff:ff:ff:ff:ff,00:00:00:6e:c9:3d,10.0.0.11,10.0.0.12,2,5200,1,1,5,233085,1,758
5,4,4294967291,00:00:00:6b:d3:31,00:00:00:f4:06:fd,ff:ff:ff:ff:ff:ff,00:00:00:4c:a3:0c,10.0.0.9,10.0.0.12,1,5201,1,8,54,353202,1,505
1,5,4294967291,00:00:00:ab:c8:d1,00:00:00:f9:68:34,ff:ff:ff:ff:ff:ff,00:00:00:30:88:62,10.0.0.216,10.0.0.12,2,5202,1,8,69,313750,1,697
4,7,4294967291,00:00:00:71:06:07,00:00:00:17:bf:6e,ff:ff:ff:ff:ff:ff,00:00:00:ed:16:92,10.0.0.194,10.0.0.12,1,5203,0,5,24,140807,1,1065
1,9,4294967291,00:00:00:f8:9e:90,00:00:00:ac:78:6d,ff:ff:ff:ff:ff:ff,00:00:00:ce:76:da,10.0.0.153,10.0.0.12,1,5204,1,9,88,352169,1,1453
6,2,4294967291,00:00:00:95:7a:22,00:00:00:e3:27:b9,ff:ff:ff:ff:ff:ff,00:00:00:9d:16:48,10.0.0.200,10.0.0.12,1,5205,2,6,45,102403,1,1406
6,4,4294967291,00:00:00:67:2c:f3,00:00:00:0f:40:43,ff:ff:ff:ff:ff:ff,00:00:00:da:3f:c5,10.0.0.98,10.0.0.12,1,5206,1,9,44,221024,1,642
4,7,4294967291,00:00:00:54:42:97,00:00:00:50:3f:24,ff:ff:ff:ff:ff:ff,00:00:00:90:6c:0e,10.0.0.185,10.0.0.12,1,5207,1,9,67,275658,1,521
3,9,4294967291,00:00:00:6c:b9:84,00:00:00:16:a7:e5,ff:ff:ff:ff:ff:ff,00:00:00:77:68:1a,10.0.0.53,10.0.0.12,1,5208,1,3,0,298131,1,830
6,8,4294967291,00:00:00:89:36:15,00:00:00:e2:64:5f,ff:ff:ff:ff:ff:ff,00:00:00:b0:4a:80,10.0.0.163,10.0.0.12,2,5209,2,3,21,106576,1,585
7,4,4294967291,00:00:00:14:6b:5e,00:00:00:89:9b:3f,ff:ff:ff:ff:ff:ff,00:00:00:99:5e:26,10.0.0.83,10.0.0.12,1,5210,1,8,50,179907,1,1212
9,3,4294967291,00:00:00:68:28:04,00:00:00:91:e1:70,ff:ff:ff:ff:ff:ff,00:00:00:bc:88:4a,10.0.0.27,10.0.0.12,1,5211,2,6,37,206518,1,1137
7,3,4294967291,00:00:00:9f:46:1a,00:00:00:1b:07:7a,ff:ff:ff:ff:ff:ff,00:00:00:9f:70:5a,10.0.0.166,10.0.0.12,2,5212,0,9,87,105022,1,663
1,3,4294967291,00:00:00:28:d9:bd,00:00:00:93:3f:c7,ff:ff:ff:ff:ff:ff,00:00:00:36:f2:92,10.0.0.125,10.0.0.12,1,5213,1,9,19,152488,1,523
6,5,4294967291,00:00:00:88:b2:d4,00:00:00:34:b4:f3,ff:ff:ff:ff:ff:ff,00:00:00:1f:10:9e,10.0.0.86,10.0.0.12,2,5214,1,2,72,116525,1,928
9,7,4294967291,00:00:00:97:9e:9b,00:00:00:72:e3:0e,ff:ff:ff:ff:ff:ff,00:00:00:20:a1:0f,10.0.0.192,10.0.0.12,2,5215,0,1,26,129655,1,640
1,2,4294967291,00:00:00:01:d9:45,00:00:00:c0:14:33,ff:ff:ff:ff:ff:ff,00:00:00:a0:f4:5a,10.0.0.55,10.0.0.12,2,5216,0,8,25,108149,1,763
5,7,4294967291,00:00:00:3f:4e:14,00:00:00:07:1f:e6,ff:ff:ff:ff:ff:ff,00:00:00:ac:0a:c7,10.0.0.19,10.0.0.12,1,5217,2,9,9,300742,1,508
2,9,4294967291,00:00:00:6d:d4:10,00:00:00:7c:81:da,ff:ff:ff:ff:ff:ff,00:00:00:f0:95:d8,10.0.0.183,10.0.0.12,1,5218,0,6,84,311186,1,525
2,1,4294967291,00:00:00:12:26:9d,00:00:00:7f:22:51,ff:ff:ff:ff:ff:ff,00:00:00:3a:67:8a,10.0.0.62,10.0.0.12,2,5219,1,5,13,223536,1,668
2,7,4294967291,00:00:00:7c:1d:af,00:00:00:47:41:b0,ff:ff:ff:ff:ff:ff,00:00:00:61:86:3f,10.0.0.243,10.0.0.12,1,5220,0,1,82,100369,1,1218
4,5,4294967291,00:00:00:ae:b1:fb,00:00:00:ec:24:dd,ff:ff:ff:ff:ff:ff,00:00:00:72:44:bd,10.0.0.32,10.0.0.12,2,5221,0,1,32,315437,1,1319
3,7,4294967291,00:00:00:b1:61:b5,00:00:00:56:d7:31,ff:ff:ff:ff:ff:ff,00:00:00:75:57:e5,10.0.0.241,10.0.0.12,1,5222,2,3,68,322720,1,1389
6,3,4294967291,00:00:00:fa:5b:f6,00:00:00:0f:3f:da,ff:ff:ff:ff:ff:ff,00:00:00:76:94:cd,10.0.0.242,10.0.0.12,1,5223,1,4,5,270634,1,980
4,5,4294967291,00:00:00:4d:0e:46,00:00:00:b1:3a:35,ff:ff:ff:ff:ff:ff,00:00:00:40:78:f4,10.0.0.230,10.0.0.12,2,5224,2,1,33,384042,1,521
7,2,4294967291,00:00:00:f9:f7:ec,00:00:00:25:6a:ca,ff:ff:ff:ff:ff:ff,00:00:00:e8:38:e3,10.0.0.210,10.0.0.12,2,5225,2,5,70,309360,1,1083
9,1,4294967291,00:00:00:3c:e5:4f,00:00:00:ee:4a:d7,ff:ff:ff:ff:ff:ff,00:00:00:7a:9e:0e,10.0.0.129,10.0.0.12,1,5226,1,3,74,387898,1,715
4,6,4294967291,00:00:00:88:59:7a,00:00:00:f6:8a:12,ff:ff:ff:ff:ff:ff,00:00:00:65:73:30,10.0.0.16,10.0.0.12,1,5227,2,1,36,358499,1,640
5,3,4294967291,00:00:00:83:f3:ac,00:00:00:ee:04:10,ff:ff:ff:ff:ff:ff,00:00:00:b8:56:f5,10.0.0.191,10.0.0.12,2,5228,0,2,30,129055,1,1107
9,5,4294967291,00:00:00:66:ad:80,00:00:00:49:b8:49,ff:ff:ff:ff:ff:ff,00:00:00:17:21:3b,10.0.0.26,10.0.0.12,2,5229,0,4,90,376083,1,539
3,9,4294967291,00:00:00:1c:1b:62,00:00:00:7d:11:83,ff:ff:ff:ff:ff:ff,00:00:00:04:b7:9d,10.0.0.64,10.0.0.12,1,5230,0,1,44,136726,1,854
7,9,4294967291,00:00:00:e9:7c:c7,00:00:00:7a:60:99,ff:ff:ff:ff:ff:ff,00:00:00:57:a9:31,10.0.0.234,10.0.0.12,2,5231,1,8,29,109666,1,986
4,2,4294967291,00:00:00:86:72:ce,00:00:00:85:15:7e,ff:ff:ff:ff:ff:ff,00:00:00:4b:84:e7,10.0.0.118,10.0.0.12,1,5232,2,4,22,286396,1,1189
8,4,4294967291,00:00:00:99:85:72,00:00:00:1c:42:dc,ff:ff:ff:ff:ff:ff,00:00:00:93:6b:1f,10.0.0.144,10.0.0.12,2,5233,2,0,85,364746,1,723
4,8,4294967291,00:00:00:fa:e2:6b,00:00:00:0c:03:29,ff:ff:ff:ff:ff:ff,00:00:00:3a:74:a8,10.0.0.29,10.0.0.12,2,5234,1,5,59,390771,1,777
8,3,4294967291,00:00:00:50:74:75,00:00:00:d1:98:5b,ff:ff:ff:ff:ff:ff,00:00:00:c5:25:ef,10.0.0.162,10.0.0.12,1,5235,0,4,85,348814,1,627
6,8,4294967291,00:00:00:fe:fe:9c,00:00:00:1e:e3:22,ff:ff:ff:ff:ff:ff,00:00:00:0e:57:b6,10.0.0.117,10.0.0.12,2,5236,0,9,95,388620,1,1350
3,2,4294967291,00:00:00:13:51:32,00:00:00:a7:ab:27,ff:ff:ff:ff:ff:ff,00:00:00:24:bf:bd,10.0.0.173,10.0.0.12,1,5237,0,3,1,211408,1,1014
5,5,4294967291,00:00:00:8b:6a:cc,00:00:00:2f:73:40,ff:ff:ff:ff:ff:ff,00:00:00:19:a1:f3,10.0.0.20,10.0.0.12,1,5238,0,8,57,301380,1,952
4,1,4294967291,00:00:00:37:34:a8,00:00:00:ad:fb:68,ff:ff:ff:ff:ff:ff,00:00:00:67:d7:69,10.0.0.133,10.0.0.12,2,5239,0,9,18,152481,1,805
7,9,4294967291,00:00:00:9a:54:0c,00:00:00:8a:a0:f2,ff:ff:ff:ff:ff:ff,00:00:00:ec:ac:49,10.0.0.10,10.0.0.12,2,5240,0,3,60,398386,1,1127
6,3,4294967291,00:00:00:6f:46:94,00:00:00:03:59:ed,ff:ff:ff:ff:ff:ff,00:00:00:a6:f6:99,10.0.0.110,10.0.0.12,1,5241,2,8,76,141706,1,756
8,4,4294967291,00:00:00:64:15:6c,00:00:00:60:2c:20,ff:ff:ff:ff:ff:ff,00:00:00:e8:9a:b0,10.0.0.71,10.0.0.12,1,5242,0,6,82,163288,1,585
3,5,4294967291,00:00:00:2e:fe:55,00:00:00:f7:a6:42,ff:ff:ff:ff:ff:ff,00:00:00:56:dc:2a,10.0.0.38,10.0.0.12,2,5243,1,1,32,100877,1,1291
4,6,4294967291,00:00:00:99:38:71,00:00:00:ec:0a:0b,ff:ff:ff:ff:ff:ff,00:00:00:28:74:a8,10.0.0.43,10.0.0.12,1,5244,2,6,97,214910,1,995
6,7,4294967291,00:00:00:0e:e4:83,00:00:00:98:d0:3c,ff:ff:ff:ff:ff:ff,00:00:00:bf:06:ca,10.0.0.239,10.0.0.12,2,5245,0,7,96,127472,1,1314
7,2,4294967291,00:00:00:e8:31:ce,00:00:00:21:38:e2,ff:ff:ff:ff:ff:ff,00:00:00:c9:e6:8e,10.0.0.233,10.0.0.12,2,5246,1,0,42,369016,1,997
3,3,4294967291,00:00:00:8f:3a:01,00:00:00:60:2a:a9,ff:ff:ff:ff:ff:ff,00:00:00:8d:25:2d,10.0.0.150,10.0.0.12,1,5247,0,0,45,206449,1,782
7,1,4294967291,00:00:00:e7:ba:ae,00:00:00:8e:88:89,ff:ff:ff:ff:ff:ff,00:00:00:c0:df:bc,10.0.0.251,10.0.0.12,1,5248,1,5,84,323057,1,659
6,6,4294967291,00:00:00:d6:8e:eb,00:00:00:80:30:e3,ff:ff:ff:ff:ff:ff,00:00:00:7c:cd:20,10.0.0.229,10.0.0.12,1,5249,0,5,3,230875,1,1232
8,5,4294967291,00:00:00:a7:5b:ae,00:00:00:92:56:44,ff:ff:ff:ff:ff:ff,00:00:00:8c:3c:ba,10.0.0.125,10.0.0.12,2,5250,0,9,38,156738,1,1021
5,1,4294967291,00:00:00:7e:9a:fa,00:00:00:dc:c6:89,ff:ff:ff:ff:ff:ff,00:00:00:75:46:9d,10.0.0.172,10.0.0.12,2,5251,0,5,97,316349,1,868
5,1,4294967291,00:00:00:64:c8:9f,00:00:00:8f:98:40,ff:ff:ff:ff:ff:ff,00:00:00:6b:6c:c0,10.0.0.132,10.0.0.12,1,5252,0,9,92,300854,1,567
6,7,4294967291,00:00:00:bd:71:d5,00:00:00:97:e7:d4,ff:ff:ff:ff:ff:ff,00:00:00:be:d4:75,10.0.0.95,10.0.0.12,1,5253,1,7,45,367903,1,804
4,3,4294967291,00:00:00:ed:62:d9,00:00:00:a3:9b:2f,ff:ff:ff:ff:ff:ff,00:00:00:36:24:12,10.0.0.89,10.0.0.12,2,5254,0,1,94,184388,1,1230
3,1,4294967291,00:00:00:51:10:d7,00:00:00:22:7d:aa,ff:ff:ff:ff:ff:ff,00:00:00:b6:58:44,10.0.0.250,10.0.0.12,2,5255,2,9,50,348030,1,930
7,9,4294967291,00:00:00:56:63:19,00:00:00:27:99:33,ff:ff:ff:ff:ff:ff,00:00:00:42:04:c0,10.0.0.13,10.0.0.12,1,5256,0,3,40,307325,1,1056
4,8,4294967291,00:00:00:09:18:4f,00:00:00:c0:3b:ee,ff:ff:ff:ff:ff:ff,00:00:00:71:9f:9e,10.0.0.206,10.0.0.12,1,5257,0,0,79,217775,1,1314
1,7,4294967291,00:00:00:ef:41:b6,00:00:00:c8:a9:c2,ff:ff:ff:ff:ff:ff,00:00:00:f5:5b:f0,10.0.0.232,10.0.0.12,2,5258,0,9,57,391532,1,1242
4,3,4294967291,00:00:00:27:35:1b,00:00:00:43:4b:59,ff:ff:ff:ff:ff:ff,00:00:00:e1:59:25,10.0.0.43,10.0.0.12,1,5259,2,6,40,350733,1,658
6,6,4294967291,00:00:00:5e:30:02,00:00:00:3f:79:17,ff:ff:ff:ff:ff:ff,00:00:00:81:4c:47,10.0.0.50,10.0.0.12,1,5260,2,5,20,322472,1,882
4,8,4294967291,00:00:00:91:32:5f,00:00:00:24:5a:40,ff:ff:ff:ff:ff:ff,00:00:00:cf:47:a1,10.0.0.210,10.0.0.12,2,5261,2,4,78,229439,1,681
9,1,4294967291,00:00:00:e4:59:03,00:00:00:e4:e7:98,ff:ff:ff:ff:ff:ff,00:00:00:cd:89:f7,10.0.0.151,10.0.0.12,2,5262,1,3,85,389142,1,741
5,1,4294967291,00:00:00:e2:79:ef,00:00:00:4e:a8:3d,ff:ff:ff:ff:ff:ff,00:00:00:93:62:56,10.0.0.89,10.0.0.12,2,5263,2,1,42,102508,1,581
6,7,4294967291,00:00:00:39:79:c4,00:00:00:22:0c:8b,ff:ff:ff:ff:ff:ff,00:00:00:33:96:8c,10.0.0.119,10.0.0.12,2,5264,0,8,2,209492,1,1134
6,6,4294967291,00:00:00:97:e6:06,00:00:00:5e:8e:95,ff:ff:ff:ff:ff:ff,00:00:00:bf:a4:be,10.0.0.51,10.0.0.12,1,5265,1,0,46,102218,1,1448
9,8,4294967291,00:00:00:ba:67:69,00:00:00:1d:a7:77,ff:ff:ff:ff:ff:ff,00:00:00:f0:ec:d4,10.0.0.144,10.0.0.12,1,5266,1,4,78,224522,1,1217
1,4,4294967291,00:00:00:f9:2b:a2,00:00:00:d9:f5:46,ff:ff:ff:ff:ff:ff,00:00:00:62:f5:dd,10.0.0.79,10.0.0.12,1,5267,1,4,89,335636,1,1229
3,3,4294967291,00:00:00:6e:46:4d,00:00:00:3e:0b:f8,ff:ff:ff:ff:ff:ff,00:00:00:a3:f2:3d,10.0.0.10,10.0.0.12,2,5268,2,6,56,220180,1,1443
7,9,4294967291,00:00:00:c8:a5:6d,00:00:00:e4:d8:98,ff:ff:ff:ff:ff:ff,00:00:00:8e:cd:d1,10.0.0.22,10.0.0.12,2,5269,2,5,59,109009,1,948
7,2,4294967291,00:00:00:6e:37:7f,00:00:00:07:a6:b8,ff:ff:ff:ff:ff:ff,00:00:00:2d:4f:02,10.0.0.122,10.0.0.12,2,5270,1,6,20,266262,1,825
3,9,4294967291,00:00:00:4a:ef:bf,00:00:00:12:39:86,ff:ff:ff:ff:ff:ff,00:00:00:c2:4b:54,10.0.0.2,10.0.0.12,1,5271,0,0,22,299390,1,746
2,9,4294967291,00:00:00:27:bf:50,00:00:00:f0:76:67,ff:ff:ff:ff:ff:ff,00:00:00:f5:da:05,10.0.0.185,10.0.0.12,2,5272,0,9,42,295854,1,1124
9,4,4294967291,00:00:00:79:a8:13,00:00:00:70:9e:25,ff:ff:ff:ff:ff:ff,00:00:00:9e:2d:e8,10.0.0.57,10.0.0.12,2,5273,2,8,95,121791,1,1188
8,1,4294967291,00:00:00:c9:ca:97,00:00:00:ad:eb:53,ff:ff:ff:ff:ff:ff,00:00:00:5d:f9:a2,10.0.0.213,10.0.0.12,1,5274,1,1,3,234620,1,691
8,2,4294967291,00:00:00:ac:ca:1d,00:00:00:7e:aa:f5,ff:ff:ff:ff:ff:ff,00:00:00:18:ab:b6,10.0.0.175,10.0.0.12,2,5275,2,5,13,257155,1,906
3,2,4294967291,00:00:00:aa:65:14,00:00:00:ae:9c:22,ff:ff:ff:ff:ff:ff,00:00:00:b4:38:46,10.0.0.162,10.0.0.12,1,5276,1,6,40,372032,1,1211
6,6,4294967291,00:00:00:c9:4c:4b,00:00:00:53:fe:1f,ff:ff:ff:ff:ff:ff,00:00:00:0b:6c:3a,10.0.0.155,10.0.0.12,1,5277,2,8,32,294760,1,722
8,1,4294967291,00:00:00:7a:ef:72,00:00:00:34:fe:f6,ff:ff:ff:ff:ff:ff,00:00:00:8e:eb:a7,10.0.0.114,10.0.0.12,1,5278,0,6,51,130189,1,1279
4,5,4294967291,00:00:00:56:d4:f3,00:00:00:a1:c8:06,ff:ff:ff:ff:ff:ff,00:00:00:c4:4a:10,10.0.0.224,10.0.0.12,1,5279,2,8,7,219793,1,1465
5,3,4294967291,00:00:00:71:40:2c,00:00:00:d7:3c:a8,ff:ff:ff:ff:ff:ff,00:00:00:1a:1a:00,10.0.0.109,10.0.0.12,1,5280,1,0,34,211756,1,749
8,8,4294967291,00:00:00:9e:cb:04,00:00:00:f1:b3:91,ff:ff:ff:ff:ff:ff,00:00:00:ed:a7:f1,10.0.0.20,10.0.0.12,2,5281,1,9,43,172416,1,974
3,6,4294967291,00:00:00:dd:5b:e3,00:00:00:a8:a3:d7,ff:ff:ff:ff:ff:ff,00:00:00:c4:2a:9b,10.0.0.142,10.0.0.12,1,5282,2,1,94,349023,1,870
6,1,4294967291,00:00:00:49:3e:85,00:00:00:f4:e1:eb,ff:ff:ff:ff:ff:ff,00:00:00:cd:71:be,10.0.0.85,10.0.0.12,1,5283,1,2,88,183999,1,1451
2,4,4294967291,00:00:00:7e:0f:97,00:00:00:4f:ca:78,ff:ff:ff:ff:ff:ff,00:00:00:11:67:c8,10.0.0.115,10.0.0.12,1,5284,2,7,35,179169,1,1006
1,7,4294967291,00:00:00:77:e4:11,00:00:00:83:33:27,ff:ff:ff:ff:ff:ff,00:00:00:57:87:2b,10.0.0.49,10.0.0.12,1,5285,0,6,93,150810,1,749
3,2,4294967291,00:00:00:d4:fb:bb,00:00:00:e5:b6:20,ff:ff:ff:ff:ff:ff,00:00:00:58:27:2b,10.0.0.31,10.0.0.12,2,5286,1,7,11,367566,1,749
7,4,4294967291,00:00:00:f1:3a:8d,00:00:00:78:ec:86,ff:ff:ff:ff:ff:ff,00:00:00:6e:60:00,10.0.0.137,10.0.0.12,2,5287,1,3,90,147219,1,839
4,3,4294967291,00:00:00:22:7b:3b,00:00:00:b2:b4:52,ff:ff:ff:ff:ff:ff,00:00:00:ba:2c:a9,10.0.0.157,10.0.0.12,1,5288,2,2,72,286633,1,1195
1,2,4294967291,00:00:00:30:23:d1,00:00:00:0b:fd:91,ff:ff:ff:ff:ff:ff,00:00:00:40:12:e8,10.0.0.139,10.0.0.12,1,5289,0,0,32,156768,1,957
4,3,4294967291,00:00:00:c9:77:18,00:00:00:8b:59:5b,ff:ff:ff:ff:ff:ff,00:00:00:e7:a6:2c,10.0.0.184,10.0.0.12,2,5290,0,0,66,185906,1,560
1,4,4294967291,00:00:00:09:b8:c0,00:00:00:dc:5c:3f,ff:ff:ff:ff:ff:ff,00:00:00:b0:c6:4c,10.0.0.44,10.0.0.12,1,5291,2,0,59,369678,1,1152
9,8,4294967291,00:00:00:46:a1:65,00:00:00:68:3d:42,ff:ff:ff:ff:ff:ff,00:00:00:52:52:ae,10.0.0.191,10.0.0.12,1,5292,2,5,59,193038,1,1492
6,1,4294967291,00:00:00:f4:da:22,00:00:00:43:5c:5d,ff:ff:ff:ff:ff:ff,00:00:00:e4:d0:34,10.0.0.188,10.0.0.12,1,5293,1,3,38,295208,1,1109
1,6,4294967291,00:00:00:78:de:71,00:00:00:9c:44:1f,ff:ff:ff:ff:ff:ff,00:00:00:99:fe:81,10.0.0.169,10.0.0.12,1,5294,2,6,10,312390,1,1420
6,6,4294967291,00:00:00:51:0d:7b,00:00:00:75:db:83,ff:ff:ff:ff:ff:ff,00:00:00:7c:ce:be,10.0.0.85,10.0.0.12,1,5295,0,5,68,367085,1,954
1,5,4294967291,00:00:00:19:02:c2,00:00:00:ef:6b:69,ff:ff:ff:ff:ff:ff,00:00:00:d5:f7:2e,10.0.0.92,10.0.0.12,2,5296,1,7,38,209182,1,906
4,4,4294967291,00:00:00:24:a1:d1,00:00:00:5c:e9:d1,ff:ff:ff:ff:ff:ff,00:00:00:25:77:07,10.0.0.251,10.0.0.12,1,5297,2,6,99,357677,1,654
4,2,4294967291,00:00:00:4f:f9:e6,00:00:00:34:8e:66,ff:ff:ff:ff:ff:ff,00:00:00:33:65:26,10.0.0.105,10.0.0.12,2,5298,0,9,63,193301,1,1115
4,9,4294967291,00:00:00:d2:aa:a7,00:00:00:91:4d:fc,ff:ff:ff:ff:ff:ff,00:00:00:89:f2:68,10.0.0.235,10.0.0.12,2,5299,2,9,98,146238,1,542
7,2,4294967291,00:00:00:24:3a:ac,00:00:00:f2:b3:99,ff:ff:ff:ff:ff:ff,00:00:00:c1:24:28,10.0.0.201,10.0.0.12,1,5300,1,0,10,165454,1,1111
4,9,4294967291,00:00:00:0b:12:c0,00:00:00:1b:08:f3,ff:ff:ff:ff:ff:ff,00:00:00:55:d5:52,10.0.0.13,10.0.0.12,2,5301,2,6,66,386906,1,1194
8,1,4294967291,00:00:00:08:f1:d3,00:00:00:6f:17:ee,ff:ff:ff:ff:ff:ff,00:00:00:1f:18:ef,10.0.0.93,10.0.0.12,2,5302,0,5,70,396122,1,1261
4,1,4294967291,00:00:00:54:b4:3b,00:00:00:b9:4f:92,ff:ff:ff:ff:ff:ff,00:00:00:85:4b:a6,10.0.0.171,10.0.0.12,2,5303,0,4,3,178827,1,1458
6,5,4294967291,00:00:00:d5:06:6f,00:00:00:5a:c2:1e,ff:ff:ff:ff:ff:ff,00:00:00:08:a0:49,10.0.0.47,10.0.0.12,1,5304,0,0,31,375086,1,1458
3,4,4294967291,00:00:00:40:04:d8,00:00:00:4a:0c:73,ff:ff:ff:ff:ff:ff,00:00:00:43:6c:0d,10.0.0.215,10.0.0.12,2,5305,1,9,22,103872,1,610
3,9,4294967291,00:00:00:a3:7c:94,00:00:00:e3:77:2d,ff:ff:ff:ff:ff:ff,00:00:00:6d:8d:19,10.0.0.236,10.0.0.12,2,5306,0,4,51,141487,1,1479
7,8,4294967291,00:00:00:38:78:56,00:00:00:b6:2b:d5,ff:ff:ff:ff:ff:ff,00:00:00:53:3a:80,10.0.0.185,10.0.0.12,1,5307,1,5,84,181996,1,790
