switch,inport,outport,src[eth],src_mac_addr(arp),dst[eth],dst_mac_addr(arp),src[arp],dst[arp],opcode,packet_in_count,Protocol,Pkt loss,rtt (avg),total_time,label,pkt_size
2,5,4294967291,00:d9:22:c6:41:2d,00:01:af:6c:82:5f,ff:ff:ff:ff:ff:ff,00:bd:6d:85:09:f2,10.0.0.170,10.0.0.189,1,1183,2,10,83,224369,0,1142
4,1,4294967291,00:e5:2f:9b:9a:3a,00:8d:5d:21:f8:08,ff:ff:ff:ff:ff:ff,00:37:03:bb:03:46,10.0.0.114,10.0.0.254,1,1379,0,3,48,183712,0,1142
7,4,4294967291,00:b2:31:22:56:52,00:d4:f3:8c:c4:5c,ff:ff:ff:ff:ff:ff,00:e9:fd:07:96:96,10.0.0.74,10.0.0.243,2,1213,2,5,16,175012,0,1142
9,3,4294967291,00:f3:b9:35:cf:0e,00:62:e9:27:b2:cc,ff:ff:ff:ff:ff:ff,00:b5:4f:ac:71:57,10.0.0.216,10.0.0.193,2,1937,1,1,16,251126,0,1142
8,10,4294967291,00:62:91:64:01:84,00:e7:5d:8d:1d:d8,ff:ff:ff:ff:ff:ff,00:0d:ec:6d:74:1a,10.0.0.138,10.0.0.69,1,1989,1,1,77,293194,0,1142
2,8,4294967291,00:ed:77:21:26:19,00:06:7c:03:38:95,ff:ff:ff:ff:ff:ff,00:47:56:58:4b:63,10.0.0.27,10.0.0.98,1,1658,0,8,29,288993,0,1142
1,9,4294967291,00:a3:21:06:d4:74,00:85:5f:a3:b9:ab,ff:ff:ff:ff:ff:ff,00:65:16:28:2b:4d,10.0.0.249,10.0.0.244,1,1565,0,9,74,135359,0,1142
1,6,4294967291,00:44:c3:e0:57:85,00:28:87:8d:ad:7f,ff:ff:ff:ff:ff:ff,00:cf:6b:99:d0:44,10.0.0.74,10.0.0.161,2,1314,1,3,92,219943,0,1142
1,2,4294967291,00:44:82:bd:0f:a7,00:e1:51:44:b7:76,ff:ff:ff:ff:ff:ff,00:89:ef:3d:ec:63,10.0.0.134,10.0.0.98,1,1766,0,8,16,294350,0,1142
3,4,4294967291,00:6f:81:1f:85:99,00:6c:b0:15:a0:5e,ff:ff:ff:ff:ff:ff,00:ec:e5:bb:9d:2a,10.0.0.203,10.0.0.87,2,1089,1,3,63,161629,0,1142
7,10,4294967291,00:2b:2f:58:b6:eb,00:9e:33:a0:4d:48,ff:ff:ff:ff:ff:ff,00:66:98:a3:e2:5b,10.0.0.47,10.0.0.35,2,1012,1,9,43,120665,0,1142
1,6,4294967291,00:89:4e:5a:bd:95,00:b0:f3:ed:4b:94,ff:ff:ff:ff:ff:ff,00:17:33:35:81:58,10.0.0.84,10.0.0.213,2,1788,1,4,5,158954,0,1142
8,1,4294967291,00:76:66:b8:47:bb,00:a6:b5:ed:b0:69,ff:ff:ff:ff:ff:ff,00:59:b0:a8:22:48,10.0.0.245,10.0.0.178,2,1823,2,7,64,157624,0,1142
6,8,4294967291,00:6c:bc:23:70:d4,00:77:90:27:84:33,ff:ff:ff:ff:ff:ff,00:85:69:50:a4:9c,10.0.0.89,10.0.0.145,1,1812,1,2,75,136556,0,1142
2,1,4294967291,00:f9:6b:ef:9f:75,00:66:76:18:44:31,ff:ff:ff:ff:ff:ff,00:ea:d2:59:67:f4,10.0.0.81,10.0.0.69,1,1288,2,4,84,182295,0,1142
2,10,4294967291,00:29:22:d2:de:13,00:9e:4d:79:93:60,ff:ff:ff:ff:ff:ff,00:ec:c3:64:32:30,10.0.0.152,10.0.0.184,1,1654,2,4,18,285083,0,1142
4,8,4294967291,00:d5:79:4d:50:b8,00:04:cd:38:36:89,ff:ff:ff:ff:ff:ff,00:e4:cd:94:f5:3c,10.0.0.176,10.0.0.246,1,1098,1,9,63,206881,0,1142
7,10,4294967291,00:c5:50:5f:fe:9a,00:f6:e5:89:be:1e,ff:ff:ff:ff:ff:ff,00:a9:77:31:ab:a3,10.0.0.76,10.0.0.68,2,1364,1,9,45,168414,0,1142
5,5,4294967291,00:59:12:62:a2:72,00:44:56:59:e4:e3,ff:ff:ff:ff:ff:ff,00:b7:38:d1:e8:1f,10.0.0.192,10.0.0.38,2,1183,1,4,21,250290,0,1142
9,7,4294967291,00:86:61:6c:0d:a4,00:45:7a:de:cd:b5,ff:ff:ff:ff:ff:ff,00:2b:d5:19:e0:0a,10.0.0.58,10.0.0.141,1,1959,1,9,80,298909,0,1142
9,2,4294967291,00:94:29:e7:65:1e,00:6a:6d:4a:11:2d,ff:ff:ff:ff:ff:ff,00:8a:39:40:ec:6b,10.0.0.135,10.0.0.28,1,1943,2,3,40,150793,0,1142
1,5,4294967291,00:84:c7:92:f2:76,00:4e:a2:3a:9a:a1,ff:ff:ff:ff:ff:ff,00:2c:fc:59:8e:fb,10.0.0.149,10.0.0.7,1,1775,2,4,30,156411,0,1142
9,3,4294967291,00:dd:55:48:85:40,00:61:dc:a5:1f:08,ff:ff:ff:ff:ff:ff,00:6a:f1:0e:d5:98,10.0.0.36,10.0.0.163,1,1942,2,4,89,129051,0,1142
10,3,4294967291,00:b2:03:51:ec:91,00:9d:03:bd:e4:3b,ff:ff:ff:ff:ff:ff,00:69:1d:3d:20:12,10.0.0.246,10.0.0.199,1,1248,0,4,60,215225,0,1142
2,1,4294967291,00:ee:58:2a:62:43,00:71:84:1f:f6:4b,ff:ff:ff:ff:ff:ff,00:cf:f1:48:cb:d0,10.0.0.16,10.0.0.140,2,1286,1,3,15,130609,0,1142
1,6,4294967291,00:96:de:94:5e:30,00:8c:d1:56:10:e2,ff:ff:ff:ff:ff:ff,00:72:58:d7:9a:37,10.0.0.136,10.0.0.249,1,1706,0,7,80,258202,0,1142
7,9,4294967291,00:41:8f:f3:d6:e5,00:a1:71:a2:bb:ba,ff:ff:ff:ff:ff:ff,00:37:ec:9a:a1:9c,10.0.0.40,10.0.0.104,1,1832,1,8,66,118765,0,1142
5,5,4294967291,00:58:f0:0c:c3:59,00:3b:8c:4d:3f:01,ff:ff:ff:ff:ff:ff,00:a7:99:a6:e2:d4,10.0.0.34,10.0.0.115,2,1110,1,7,65,186260,0,1142
10,10,4294967291,00:58:7f:51:86:c5,00:85:7a:01:f8:9e,ff:ff:ff:ff:ff:ff,00:a4:a7:74:a2:08,10.0.0.243,10.0.0.171,1,1316,0,4,90,121190,0,1142
2,9,4294967291,00:40:66:2c:52:6b,00:82:7a:b7:3f:43,ff:ff:ff:ff:ff:ff,00:c5:cc:cd:2f:84,10.0.0.237,10.0.0.92,2,1432,2,1,84,102591,0,1142
4,4,4294967291,00:a0:9c:b2:32:75,00:ee:02:a4:1e:d3,ff:ff:ff:ff:ff:ff,00:85:3e:5d:e7:2b,10.0.0.249,10.0.0.163,1,1764,1,10,62,282260,0,1142
7,9,4294967291,00:78:84:05:18:b4,00:04:f6:99:4e:f7,ff:ff:ff:ff:ff:ff,00:d5:79:39:9c:67,10.0.0.135,10.0.0.226,2,1026,2,3,39,182884,0,1142
1,4,4294967291,00:45:db:4e:59:82,00:20:18:21:43:63,ff:ff:ff:ff:ff:ff,00:a4:57:3c:d1:84,10.0.0.153,10.0.0.180,1,1242,1,8,94,208479,0,1142
10,3,4294967291,00:24:ee:13:a2:c7,00:ec:96:c3:ff:b4,ff:ff:ff:ff:ff:ff,00:ba:e4:ef:e5:a0,10.0.0.12,10.0.0.190,2,1165,0,7,55,187074,0,1142
7,7,4294967291,00:df:16:3d:5a:3b,00:31:e0:27:f1:67,ff:ff:ff:ff:ff:ff,00:c3:ca:2c:e1:1f,10.0.0.129,10.0.0.202,1,1157,2,3,83,213997,0,1142
2,5,4294967291,00:b6:1e:a8:0a:87,00:f5:8f:82:ff:36,ff:ff:ff:ff:ff:ff,00:bb:04:ed:30:09,10.0.0.92,10.0.0.55,2,1638,1,9,19,128797,0,1142
3,9,4294967291,00:31:64:dd:73:73,00:a2:22:e9:2c:fe,ff:ff:ff:ff:ff:ff,00:7a:9b:c3:b5:d1,10.0.0.194,10.0.0.103,2,1193,1,0,92,155029,0,1142
5,7,4294967291,00:42:71:42:4d:65,00:bf:d8:1d:0c:1f,ff:ff:ff:ff:ff:ff,00:9e:6d:ae:7e:c8,10.0.0.98,10.0.0.15,1,1315,1,5,28,190637,0,1142
4,3,4294967291,00:10:c1:2a:90:fb,00:d2:39:0a:1b:0a,ff:ff:ff:ff:ff:ff,00:11:e1:d7:40:28,10.0.0.183,10.0.0.121,2,1776,0,2,63,241017,0,1142
8,10,4294967291,00:61:a2:7c:a5:e0,00:60:61:b5:c8:c3,ff:ff:ff:ff:ff:ff,00:3d:43:39:27:b3,10.0.0.197,10.0.0.14,1,1040,1,10,99,226816,0,1142
7,8,4294967291,00:66:1d:ab:8d:b8,00:6c:b9:93:f4:49,ff:ff:ff:ff:ff:ff,00:51:b2:2b:c8:f3,10.0.0.10,10.0.0.174,2,1048,1,8,17,199854,0,1142
4,5,4294967291,00:e0:98:24:fb:74,00:6c:1b:ee:8e:a4,ff:ff:ff:ff:ff:ff,00:2b:4f:2f:c0:19,10.0.0.82,10.0.0.203,1,1564,0,10,50,119173,0,1142
5,6,4294967291,00:34:2a:a1:65:a5,00:35:55:2e:f5:1f,ff:ff:ff:ff:ff:ff,00:d8:02:7c:d8:6a,10.0.0.127,10.0.0.210,2,1812,0,8,25,240947,0,1142
1,1,4294967291,00:96:91:86:4a:f8,00:92:7f:c0:35:c1,ff:ff:ff:ff:ff:ff,00:06:ca:13:3e:04,10.0.0.221,10.0.0.209,2,1322,1,10,97,236712,0,1142
1,10,4294967291,00:09:7b:60:94:1e,00:07:7d:1e:d8:65,ff:ff:ff:ff:ff:ff,00:26:ff:18:86:e4,10.0.0.27,10.0.0.120,1,1435,2,5,30,242379,0,1142
7,4,4294967291,00:53:b2:93:a1:36,00:f1:67:b6:7b:20,ff:ff:ff:ff:ff:ff,00:08:74:ad:09:44,10.0.0.111,10.0.0.109,1,1413,1,2,96,114443,0,1142
7,4,4294967291,00:68:30:f0:d6:9b,00:76:5f:07:ec:c2,ff:ff:ff:ff:ff:ff,00:61:04:bf:7e:1c,10.0.0.204,10.0.0.107,2,1531,2,7,73,114784,0,1142
6,3,4294967291,00:b4:09:f9:28:09,00:12:10:cc:fb:aa,ff:ff:ff:ff:ff:ff,00:9c:47:ba:6b:77,10.0.0.177,10.0.0.162,1,1823,1,0,89,152550,0,1142
6,2,4294967291,00:9d:e2:e9:75:76,00:00:5c:f1:3d:0f,ff:ff:ff:ff:ff:ff,00:30:8d:2a:41:18,10.0.0.116,10.0.0.3,1,1215,0,8,31,112638,0,1142
5,10,4294967291,00:ef:f8:de:ac:40,00:07:2e:1a:f0:1e,ff:ff:ff:ff:ff:ff,00:b1:bc:0b:67:c8,10.0.0.90,10.0.0.189,2,1871,0,9,39,183067,0,1142
10,1,4294967291,00:c2:a3:98:a3:fb,00:34:22:bb:5c:cd,ff:ff:ff:ff:ff:ff,00:65:60:71:e8:24,10.0.0.24,10.0.0.143,2,1099,2,6,96,228122,0,1142
4,7,4294967291,00:dc:ab:57:73:66,00:0d:54:3a:b4:57,ff:ff:ff:ff:ff:ff,00:fd:08:ff:1d:52,10.0.0.182,10.0.0.109,2,1132,2,5,85,167240,0,1142
5,7,4294967291,00:ad:8c:34:9f:a8,00:a8:7a:b2:f8:e7,ff:ff:ff:ff:ff:ff,00:e3:ce:56:0f:17,10.0.0.102,10.0.0.202,1,1148,1,1,92,168315,0,1142
10,6,4294967291,00:89:2c:dc:ee:be,00:96:79:f5:da:79,ff:ff:ff:ff:ff:ff,00:f1:d6:05:3f:0b,10.0.0.238,10.0.0.127,1,1021,0,1,2,203397,0,1142
4,10,4294967291,00:82:a7:58:8c:6c,00:2a:39:ff:35:3c,ff:ff:ff:ff:ff:ff,00:0f:6b:4b:37:02,10.0.0.73,10.0.0.214,2,1225,1,10,92,226802,0,1142
10,10,4294967291,00:07:43:dc:53:70,00:b1:f6:56:c4:2d,ff:ff:ff:ff:ff:ff,00:be:d8:0e:a5:b0,10.0.0.153,10.0.0.205,2,1251,1,9,20,237369,0,1142
2,5,4294967291,00:2a:02:7a:47:6d,00:50:90:45:f5:53,ff:ff:ff:ff:ff:ff,00:98:4f:15:85:26,10.0.0.41,10.0.0.127,2,1807,1,7,6,256891,0,1142
6,7,4294967291,00:c4:e1:d1:5d:d4,00:c9:00:75:6f:35,ff:ff:ff:ff:ff:ff,00:74:ef:0e:de:ba,10.0.0.62,10.0.0.165,1,1282,1,6,76,130222,0,1142
6,6,4294967291,00:f1:ab:6a:6d:0a,00:f1:fe:d0:4d:27,ff:ff:ff:ff:ff:ff,00:7f:38:8f:d9:03,10.0.0.219,10.0.0.90,2,1058,1,3,16,264303,0,1142
8,9,4294967291,00:6d:c9:b0:e5:df,00:8c:17:85:42:bb,ff:ff:ff:ff:ff:ff,00:ff:25:e4:91:60,10.0.0.98,10.0.0.168,2,1223,1,2,33,124832,0,1142
7,5,4294967291,00:7d:68:66:6d:86,00:1f:a1:b3:b8:be,ff:ff:ff:ff:ff:ff,00:a8:ad:bf:55:79,10.0.0.160,10.0.0.113,1,1905,1,5,84,179225,0,1142
1,4,4294967291,00:6a:4a:fa:21:3e,00:ba:49:31:41:56,ff:ff:ff:ff:ff:ff,00:52:76:8c:62:0c,10.0.0.1,10.0.0.164,1,1635,1,0,26,102283,0,575
4,6,4294967291,00:2c:8d:d7:e7:d3,00:b2:db:24:a5:c9,ff:ff:ff:ff:ff:ff,00:9d:ad:91:f1:e3,10.0.0.1,10.0.0.20,1,1430,2,2,66,102283,0,1037
1,10,4294967291,00:53:3e:97:f8:54,00:3c:87:03:04:70,ff:ff:ff:ff:ff:ff,00:8b:89:24:4e:35,10.0.0.1,10.0.0.107,2,1884,1,3,64,102283,0,916
1,9,4294967291,00:92:40:85:db:07,00:7e:03:0e:da:2d,ff:ff:ff:ff:ff:ff,00:3e:98:ed:fb:fe,10.0.0.1,10.0.0.140,2,1539,0,2,91,102283,0,1188
1,10,4294967291,00:35:81:ce:99:78,00:3e:8c:ec:e5:30,ff:ff:ff:ff:ff:ff,00:ab:88:c5:d5:78,10.0.0.1,10.0.0.206,1,1477,2,7,38,102283,0,1196
7,3,4294967291,00:cb:b6:4e:65:85,00:f0:cf:69:d1:28,ff:ff:ff:ff:ff:ff,00:8b:1e:a9:73:7b,10.0.0.1,10.0.0.176,2,1853,2,1,30,102283,0,1276
7,5,4294967291,00:ba:3c:32:9b:7a,00:8f:15:23:ab:56,ff:ff:ff:ff:ff:ff,00:7c:5f:b0:06:8a,10.0.0.1,10.0.0.77,2,1363,2,9,77,102283,0,1327
5,10,4294967291,00:37:6d:7f:4d:56,00:0a:ee:0e:3c:99,ff:ff:ff:ff:ff:ff,00:0e:a9:08:75:f5,10.0.0.1,10.0.0.142,1,1122,2,6,38,102283,0,1314
3,5,4294967291,00:ed:bb:19:39:fb,00:ff:3f:bc:ca:96,ff:ff:ff:ff:ff:ff,00:c4:d9:5a:3c:69,10.0.0.1,10.0.0.160,2,1933,0,9,61,102283,0,731
4,1,4294967291,00:58:32:5e:ad:ba,00:01:d7:f5:f1:1b,ff:ff:ff:ff:ff:ff,00:19:af:ce:89:71,10.0.0.1,10.0.0.213,2,1111,1,10,25,102283,0,1317
5,8,4294967291,00:11:98:92:d7:62,00:40:86:0e:ba:a5,ff:ff:ff:ff:ff:ff,00:8c:96:2c:d9:42,10.0.0.1,10.0.0.105,2,1264,1,5,86,102283,0,730
5,1,4294967291,00:1d:93:f0:2d:89,00:cd:15:ee:98:d2,ff:ff:ff:ff:ff:ff,00:3a:54:de:0c:cd,10.0.0.1,10.0.0.245,1,1810,1,2,23,102283,0,1282
1,3,4294967291,00:e5:c1:86:6d:41,00:56:52:0d:7c:b5,ff:ff:ff:ff:ff:ff,00:40:13:2c:82:85,10.0.0.1,10.0.0.111,2,1028,1,2,35,102283,0,847
4,5,4294967291,00:ff:69:5b:1a:01,00:46:5c:38:c9:f8,ff:ff:ff:ff:ff:ff,00:94:e0:f6:71:a3,10.0.0.1,10.0.0.10,1,1344,0,4,73,102283,0,1271
6,5,4294967291,00:c0:52:a8:5a:42,00:95:39:d2:12:13,ff:ff:ff:ff:ff:ff,00:26:81:e3:60:18,10.0.0.1,10.0.0.84,2,1344,2,9,64,102283,0,1169
4,7,4294967291,00:34:67:02:a2:5e,00:a1:12:a8:de:a4,ff:ff:ff:ff:ff:ff,00:e8:12:21:27:a7,10.0.0.1,10.0.0.245,1,1316,1,8,12,102283,0,516
2,3,4294967291,00:0b:13:af:c5:28,00:c2:ec:ab:aa:79,ff:ff:ff:ff:ff:ff,00:a8:24:93:a0:45,10.0.0.1,10.0.0.3,1,1886,0,1,52,102283,0,1145
8,2,4294967291,00:54:c7:7d:ca:67,00:a8:69:99:b1:38,ff:ff:ff:ff:ff:ff,00:cf:fe:1e:38:f8,10.0.0.1,10.0.0.207,2,1484,0,5,36,102283,0,1277
3,3,4294967291,00:c7:53:96:18:d4,00:32:c6:76:91:89,ff:ff:ff:ff:ff:ff,00:52:cd:94:74:58,10.0.0.1,10.0.0.213,2,1436,2,0,47,102283,0,513
4,6,4294967291,00:1a:da:61:70:6f,00:92:4d:b4:44:a8,ff:ff:ff:ff:ff:ff,00:ef:41:9b:5d:9f,10.0.0.1,10.0.0.113,1,1617,1,2,8,102283,0,1387
8,7,4294967291,00:db:fa:1f:f7:cc,00:c9:1c:01:4c:16,ff:ff:ff:ff:ff:ff,00:27:b5:6a:2d:f3,10.0.0.1,10.0.0.64,2,1014,1,9,74,102283,0,564
3,7,4294967291,00:92:30:89:8f:93,00:4c:12:ff:0f:af,ff:ff:ff:ff:ff:ff,00:88:99:f4:dc:d1,10.0.0.1,10.0.0.38,2,1596,2,3,49,102283,0,965
10,7,4294967291,00:b4:4f:59:fc:73,00:d4:b1:f4:5a:bb,ff:ff:ff:ff:ff:ff,00:2a:c8:bc:d2:de,10.0.0.1,10.0.0.62,1,1822,2,0,22,102283,0,1026
8,7,4294967291,00:6f:71:70:db:68,00:d4:86:40:8d:3a,ff:ff:ff:ff:ff:ff,00:82:63:fe:f8:fc,10.0.0.1,10.0.0.97,1,1543,0,3,12,102283,0,1238
3,4,4294967291,00:0e:cd:e6:f5:28,00:60:f3:46:85:07,ff:ff:ff:ff:ff:ff,00:d7:f5:a3:45:c8,10.0.0.1,10.0.0.25,2,1301,1,3,97,102283,0,763
4,9,4294967291,00:f7:dc:d2:a7:66,00:9b:06:7e:b7:9f,ff:ff:ff:ff:ff:ff,00:4c:dc:1f:51:5f,10.0.0.1,10.0.0.43,2,1008,2,1,91,102283,0,1380
3,10,4294967291,00:ab:93:d1:3c:37,00:61:a7:09:84:c7,ff:ff:ff:ff:ff:ff,00:67:f6:ce:33:b7,10.0.0.1,10.0.0.51,1,1447,2,8,16,102283,0,1313
10,9,4294967291,00:11:3d:ac:9c:a3,00:01:d0:0d:5e:3b,ff:ff:ff:ff:ff:ff,00:d0:54:2a:5c:24,10.0.0.1,10.0.0.172,2,1742,0,1,69,102283,0,1318
4,3,4294967291,00:18:bb:82:14:48,00:26:bb:6b:fb:16,ff:ff:ff:ff:ff:ff,00:af:cb:f0:7e:8a,10.0.0.1,10.0.0.179,1,1613,1,3,44,102283,0,897
5,9,4294967291,00:17:27:f2:3e:8e,00:b7:a2:7d:68:d7,ff:ff:ff:ff:ff:ff,00:bc:49:1c:28:0d,10.0.0.1,10.0.0.126,1,1500,0,3,53,102283,0,863
8,8,4294967291,00:85:07:d9:73:87,00:74:00:dd:c9:b9,ff:ff:ff:ff:ff:ff,00:0d:36:d4:f5:57,10.0.0.1,10.0.0.236,1,1142,0,9,11,102283,0,639
1,2,4294967291,00:ec:92:da:2d:e4,00:e1:34:c6:eb:47,ff:ff:ff:ff:ff:ff,00:a7:ff:21:70:2b,10.0.0.1,10.0.0.211,2,1479,2,10,75,102283,0,1360
1,2,4294967291,00:bb:fe:14:5b:05,00:13:cb:f7:a0:51,ff:ff:ff:ff:ff:ff,00:d3:92:4d:c8:72,10.0.0.1,10.0.0.144,2,1495,2,7,68,102283,0,963
1,2,4294967291,00:b1:02:65:15:a1,00:40:51:85:66:f3,ff:ff:ff:ff:ff:ff,00:ed:55:f5:7d:d7,10.0.0.1,10.0.0.144,2,1819,1,6,26,102283,0,723
4,10,4294967291,00:1d:4c:d2:ea:72,00:e2:2b:f2:d2:56,ff:ff:ff:ff:ff:ff,00:dc:f4:8e:f9:34,10.0.0.1,10.0.0.197,1,1147,0,5,43,102283,0,1389
6,6,4294967291,00:e3:3c:05:57:bd,00:7f:2d:85:f0:ac,ff:ff:ff:ff:ff:ff,00:c0:7f:6f:7f:30,10.0.0.1,10.0.0.15,2,1991,1,9,94,102283,0,1373
8,10,4294967291,00:bb:db:64:35:e0,00:de:16:41:dc:3e,ff:ff:ff:ff:ff:ff,00:99:69:09:f8:79,10.0.0.1,10.0.0.60,2,1208,2,7,91,102283,0,904
6,4,4294967291,00:48:72:0f:33:db,00:56:99:4c:84:86,ff:ff:ff:ff:ff:ff,00:2b:69:a9:82:89,10.0.0.1,10.0.0.196,1,1323,0,4,61,102283,0,502
5,1,4294967291,00:ac:0c:ec:6f:30,00:fc:1b:69:57:ab,ff:ff:ff:ff:ff:ff,00:0a:1d:ef:64:72,10.0.0.1,10.0.0.8,1,1258,1,4,32,102283,0,1320
5,7,4294967291,00:5c:8b:ea:ba:5a,00:1e:1c:4c:31:df,ff:ff:ff:ff:ff:ff,00:68:0a:22:24:c9,10.0.0.1,10.0.0.180,1,1493,1,0,49,102283,0,1074
9,7,4294967291,00:81:9d:27:6b:31,00:5b:57:0e:8d:77,ff:ff:ff:ff:ff:ff,00:fc:74:53:38:22,10.0.0.1,10.0.0.246,2,1041,0,3,69,102283,0,967
10,7,4294967291,00:cc:76:39:f5:d6,00:a3:cf:5e:5a:6a,ff:ff:ff:ff:ff:ff,00:44:95:a4:ca:81,10.0.0.1,10.0.0.253,1,1307,0,7,34,102283,0,1269
6,5,4294967291,00:98:a0:8c:f3:90,00:ab:85:00:b1:ab,ff:ff:ff:ff:ff:ff,00:39:b5:ed:d6:e4,10.0.0.1,10.0.0.113,1,1536,2,1,56,102283,0,1062
1,8,4294967291,00:63:5a:71:76:48,00:83:c1:fd:4f:7a,ff:ff:ff:ff:ff:ff,00:c2:b8:22:a9:2f,10.0.0.1,10.0.0.243,2,1547,0,4,18,102283,0,1480
7,9,4294967291,00:0e:70:3b:01:3c,00:ca:53:ad:ef:83,ff:ff:ff:ff:ff:ff,00:7c:e7:76:61:02,10.0.0.1,10.0.0.45,2,1674,1,3,28,102283,0,1175
10,7,4294967291,00:b3:b1:0d:f9:f0,00:87:ee:12:a3:7e,ff:ff:ff:ff:ff:ff,00:18:94:83:fd:46,10.0.0.1,10.0.0.58,2,1050,2,10,64,102283,0,844
4,3,4294967291,00:1e:62:e1:45:36,00:9f:3e:34:0b:96,ff:ff:ff:ff:ff:ff,00:1c:e7:7c:3d:15,10.0.0.1,10.0.0.222,1,1966,0,2,53,102283,0,1066
10,9,4294967291,00:d9:e1:b8:05:4b,00:78:32:90:53:93,ff:ff:ff:ff:ff:ff,00:9a:47:13:f6:66,10.0.0.1,10.0.0.46,2,1339,2,2,27,102283,0,912
5,7,4294967291,00:da:eb:2a:75:e8,00:15:2d:b0:6d:6d,ff:ff:ff:ff:ff:ff,00:bd:4f:0f:ef:ec,10.0.0.1,10.0.0.2,1,1408,2,0,38,102283,0,1189
1,4,4294967291,00:0f:09:36:68:5b,00:dc:41:ff:ea:f7,ff:ff:ff:ff:ff:ff,00:40:ad:00:a7:57,10.0.0.1,10.0.0.215,2,1055,1,6,31,102283,0,1051
9,8,4294967291,00:27:c5:dd:06:c9,00:dd:5a:85:00:4a,ff:ff:ff:ff:ff:ff,00:40:d6:47:1d:1d,10.0.0.1,10.0.0.239,2,1208,2,1,16,102283,0,1178
5,4,4294967291,00:7c:72:6d:9d:16,00:f1:00:9c:8d:5f,ff:ff:ff:ff:ff:ff,00:a9:64:25:51:b5,10.0.0.1,10.0.0.183,2,1262,2,5,77,102283,0,1316
1,3,4294967291,00:7e:f4:b8:e6:b0,00:cc:f0:16:b9:9f,ff:ff:ff:ff:ff:ff,00:fd:c6:87:58:67,10.0.0.1,10.0.0.168,2,1010,2,1,60,102283,0,758
5,10,4294967291,00:d9:4f:fd:f3:08,00:59:9c:10:2d:27,ff:ff:ff:ff:ff:ff,00:7f:b2:12:c4:75,10.0.0.1,10.0.0.241,1,1626,1,3,44,102283,0,913
2,4,4294967291,00:73:d5:66:c5:dc,00:a6:96:ad:82:c4,ff:ff:ff:ff:ff:ff,00:78:c7:ac:bb:71,10.0.0.1,10.0.0.100,2,1468,1,5,20,102283,0,783
9,10,4294967291,00:e6:4c:e6:29:1c,00:47:87:2a:fb:cb,ff:ff:ff:ff:ff:ff,00:8a:2b:b2:8f:23,10.0.0.1,10.0.0.218,1,1490,0,7,27,102283,0,1447
5,8,4294967291,00:b1:cf:c4:cc:50,00:f8:b8:cd:87:fb,ff:ff:ff:ff:ff:ff,00:a5:00:b4:5d:31,10.0.0.1,10.0.0.199,2,1996,0,7,60,102283,0,986
3,3,4294967291,00:39:ed:68:a8:90,00:4f:8b:fb:8f:16,ff:ff:ff:ff:ff:ff,00:c6:83:99:cd:58,10.0.0.1,10.0.0.61,2,1676,0,7,93,102283,0,1181
10,6,4294967291,00:3a:2e:91:c9:11,00:49:90:62:a3:3b,ff:ff:ff:ff:ff:ff,00:1a:cd:d6:6d:f7,10.0.0.1,10.0.0.26,1,1505,1,10,76,102283,0,1015
1,2,4294967291,00:82:4e:21:ea:f1,00:24:a5:62:14:16,ff:ff:ff:ff:ff:ff,00:c2:91:69:b7:bd,10.0.0.1,10.0.0.164,1,1748,0,2,58,102283,0,1489
8,8,4294967291,00:20:39:e3:73:4b,00:d3:1e:fa:aa:7f,ff:ff:ff:ff:ff:ff,00:58:d2:55:45:06,10.0.0.1,10.0.0.159,1,1721,1,6,31,102283,0,1169
1,7,4294967291,00:57:0f:2a:09:0d,00:e6:11:ba:af:af,ff:ff:ff:ff:ff:ff,00:6b:a4:9a:76:ab,10.0.0.1,10.0.0.216,2,1360,2,0,30,102283,0,1267
1,2,4294967291,00:9c:a3:38:05:b0,00:a7:20:a9:17:d8,ff:ff:ff:ff:ff:ff,00:21:f1:58:e3:8b,10.0.0.1,10.0.0.202,2,1541,2,3,23,102283,0,1027
2,5,4294967291,00:d7:58:17:77:cb,00:b9:c0:92:0f:a8,ff:ff:ff:ff:ff:ff,00:d6:87:e8:cf:26,10.0.0.1,10.0.0.112,2,1808,1,2,18,102283,0,1337
6,1,4294967291,00:55:98:4a:02:dc,00:7c:d3:6e:e7:93,ff:ff:ff:ff:ff:ff,00:b2:91:da:3c:3d,10.0.0.1,10.0.0.58,1,1131,2,9,64,102283,0,1197
9,1,4294967291,00:c3:d4:4a:e7:d5,00:6d:a9:43:30:cf,ff:ff:ff:ff:ff:ff,00:7d:d4:82:9d:d0,10.0.0.1,10.0.0.205,1,1984,1,7,49,102283,0,1337
1,2,4294967291,00:f8:73:97:98:7c,00:86:fd:7b:9d:d5,ff:ff:ff:ff:ff:ff,00:60:bc:c1:18:94,10.0.0.1,10.0.0.107,1,1041,2,2,93,102283,0,1100
6,5,4294967291,00:db:3d:8f:ba:2d,00:c7:73:a2:29:f5,ff:ff:ff:ff:ff:ff,00:ec:01:ea:b4:95,10.0.0.1,10.0.0.53,2,1691,2,9,90,102283,0,865
2,3,4294967291,00:84:16:fb:b1:31,00:c9:30:d7:bd:d3,ff:ff:ff:ff:ff:ff,00:37:4a:d4:4e:50,10.0.0.1,10.0.0.61,2,1683,2,8,90,102283,0,1366
